review_id,subscriber_id,title_id,review_text,sentiment,helpful_votes,review_date
39163,SUB101469,TTL207532,Brilliant performances and a tight script.,Positive,9,2026-05-27
39164,SUB108933,TTL207494,Beautifully shot and emotionally resonant.,Positive,5,2024-02-03
39165,SUB106536,TTL200074,Couldn't stop watching — binged it in a weekend.,Positive,7,2026-03-11
39166,SUB114844,TTL203139,Absolutely gripping from start to finish.,Positive,9,2022-05-27
39167,SUB113050,TTL208497,Absolutely gripping from start to finish.,Positive,10,2026-01-19
39168,SUB101933,TTL202848,Decent watch but nothing groundbreaking.,Neutral,3,2026-03-17
39169,SUB108700,TTL205320,Couldn't stop watching — binged it in a weekend.,Positive,6,2026-05-16
39170,SUB101784,TTL205422,Brilliant performances and a tight script.,Positive,9,2026-04-03
39171,SUB102583,TTL206081,Couldn't stop watching — binged it in a weekend.,Positive,12,2026-05-31
39172,SUB108419,TTL204130,Gave up after a couple of episodes.,Negative,4,2025-04-12
39173,SUB104491,TTL202281,Couldn't stop watching — binged it in a weekend.,Positive,8,2026-04-29
39174,SUB105955,TTL201720,"Watchable, though the ending felt rushed.",Neutral,4,2025-06-14
39175,SUB112092,TTL206748,The writing is sharp and the pacing is perfect.,Positive,9,2025-12-03
39176,SUB106128,TTL200791,Brilliant performances and a tight script.,Positive,15,2026-04-09
39177,SUB100635,TTL202519,Beautifully shot and emotionally resonant.,Positive,10,2023-08-20
39178,SUB111091,TTL203071,Couldn't stop watching — binged it in a weekend.,Positive,6,2026-05-27
39179,SUB112639,TTL206040,Brilliant performances and a tight script.,Positive,13,2026-04-20
39180,SUB106009,TTL207840,Slow and hard to finish.,Negative,5,2026-04-19
39181,SUB114936,TTL208157,Decent watch but nothing groundbreaking.,Neutral,5,2026-05-19
39182,SUB104715,TTL207742,Absolutely gripping from start to finish.,Positive,8,2026-01-16
39183,SUB106567,TTL208004,Brilliant performances and a tight script.,Positive,6,2026-05-27
39184,SUB114460,TTL208742,One of the best things I've streamed this year.,Positive,11,2024-05-07
39185,SUB107056,TTL204921,A rare gem. Highly recommend.,Positive,7,2026-03-21
39186,SUB111608,TTL203028,Absolutely gripping from start to finish.,Positive,6,2025-05-16
39187,SUB113501,TTL206350,"Solid premise, uneven execution.",Neutral,2,2021-10-17
39188,SUB105964,TTL208546,Decent watch but nothing groundbreaking.,Neutral,4,2024-06-10
39189,SUB108294,TTL206782,"Solid premise, uneven execution.",Neutral,10,2021-02-17
39190,SUB109755,TTL205782,Absolutely gripping from start to finish.,Positive,11,2026-04-13
39191,SUB108531,TTL204152,One of the best things I've streamed this year.,Positive,5,2026-05-20
39192,SUB110556,TTL205962,Couldn't stop watching — binged it in a weekend.,Positive,10,2026-05-31
39193,SUB110845,TTL201290,Stellar cast and a satisfying ending.,Positive,8,2023-04-17
39194,SUB104066,TTL200407,A rare gem. Highly recommend.,Positive,12,2025-03-18
39195,SUB112119,TTL207702,Absolutely gripping from start to finish.,Positive,16,2026-01-16
39196,SUB107994,TTL207312,Stellar cast and a satisfying ending.,Positive,9,2024-10-31
39197,SUB100473,TTL200911,Brilliant performances and a tight script.,Positive,14,2024-06-16
39198,SUB112757,TTL205020,Brilliant performances and a tight script.,Positive,10,2021-08-28
39199,SUB114542,TTL208575,Average. Worth it if you like the genre.,Neutral,4,2026-05-06
39200,SUB108675,TTL205615,The writing is sharp and the pacing is perfect.,Positive,9,2026-05-29
39201,SUB114887,TTL202854,Beautifully shot and emotionally resonant.,Positive,9,2026-05-16
39202,SUB110526,TTL201158,Felt far too long for the story it told.,Negative,2,2026-02-12
39203,SUB113142,TTL201158,Beautifully shot and emotionally resonant.,Positive,8,2026-05-11
39204,SUB114431,TTL201428,Absolutely gripping from start to finish.,Positive,12,2024-08-20
39205,SUB108489,TTL208681,A rare gem. Highly recommend.,Positive,12,2026-04-05
39206,SUB100186,TTL207406,Average. Worth it if you like the genre.,Neutral,3,2024-10-06
39207,SUB112258,TTL207917,A rare gem. Highly recommend.,Positive,12,2023-07-16
39208,SUB113173,TTL202458,Absolutely gripping from start to finish.,Positive,7,2026-04-22
39209,SUB107246,TTL202183,Disappointing given the hype.,Negative,5,2025-08-30
39210,SUB103874,TTL200722,Beautifully shot and emotionally resonant.,Positive,10,2025-03-03
39211,SUB102543,TTL206148,"Good for a quiet evening, fairly forgettable.",Neutral,6,2026-03-30
39212,SUB109048,TTL208311,Absolutely gripping from start to finish.,Positive,9,2026-03-25
39213,SUB101037,TTL205842,Absolutely gripping from start to finish.,Positive,8,2026-05-07
39214,SUB100016,TTL204661,Disappointing given the hype.,Negative,3,2025-03-17
39215,SUB103040,TTL200115,Felt far too long for the story it told.,Negative,5,2024-06-16
39216,SUB111126,TTL205106,Stellar cast and a satisfying ending.,Positive,10,2025-12-14
39217,SUB114815,TTL207725,The writing is sharp and the pacing is perfect.,Positive,14,2026-05-06
39218,SUB111257,TTL202025,Beautifully shot and emotionally resonant.,Positive,5,2024-02-17
39219,SUB111406,TTL208059,Stellar cast and a satisfying ending.,Positive,8,2026-02-28
39220,SUB110412,TTL200787,One of the best things I've streamed this year.,Positive,7,2025-06-18
39221,SUB113217,TTL205845,Brilliant performances and a tight script.,Positive,7,2026-05-22
39222,SUB111082,TTL204683,Beautifully shot and emotionally resonant.,Positive,9,2026-04-24
39223,SUB103539,TTL207144,"Solid premise, uneven execution.",Neutral,1,2017-07-31
39224,SUB101941,TTL208423,Couldn't stop watching — binged it in a weekend.,Positive,5,2026-05-18
39225,SUB105857,TTL208926,"Watchable, though the ending felt rushed.",Neutral,3,2026-05-02
39226,SUB113656,TTL200269,"Started strong, lost steam in the middle.",Neutral,3,2022-09-17
39227,SUB109592,TTL204637,Stellar cast and a satisfying ending.,Positive,12,2025-02-15
39228,SUB103054,TTL201003,"Good for a quiet evening, fairly forgettable.",Neutral,6,2025-06-02
39229,SUB105632,TTL207173,Predictable plot and flat characters.,Negative,6,2026-05-14
39230,SUB100369,TTL208863,The writing is sharp and the pacing is perfect.,Positive,12,2026-01-27
39231,SUB109629,TTL204193,The writing is sharp and the pacing is perfect.,Positive,9,2026-02-10
39232,SUB114362,TTL206306,A rare gem. Highly recommend.,Positive,12,2023-12-27
39233,SUB102317,TTL201618,A rare gem. Highly recommend.,Positive,9,2026-05-21
39234,SUB111456,TTL204914,Brilliant performances and a tight script.,Positive,6,2025-03-17
39235,SUB104139,TTL200708,Absolutely gripping from start to finish.,Positive,11,2024-12-02
39236,SUB100976,TTL204644,Couldn't stop watching — binged it in a weekend.,Positive,11,2024-11-29
39237,SUB103215,TTL205165,Disappointing given the hype.,Negative,4,2026-05-25
39238,SUB102909,TTL205223,One of the best things I've streamed this year.,Positive,15,2026-05-31
39239,SUB104511,TTL206384,Felt far too long for the story it told.,Negative,1,2024-07-05
39240,SUB112490,TTL207689,The writing is sharp and the pacing is perfect.,Positive,10,2026-05-26
39241,SUB109017,TTL202995,A rare gem. Highly recommend.,Positive,8,2025-04-05
39242,SUB109432,TTL203401,Beautifully shot and emotionally resonant.,Positive,11,2022-04-12
39243,SUB104694,TTL204993,Couldn't stop watching — binged it in a weekend.,Positive,6,2025-08-02
39244,SUB103455,TTL207645,Couldn't stop watching — binged it in a weekend.,Positive,8,2023-05-25
39245,SUB110898,TTL206123,One of the best things I've streamed this year.,Positive,5,2026-05-26
39246,SUB114781,TTL200534,"Watchable, though the ending felt rushed.",Neutral,3,2025-12-13
39247,SUB108800,TTL208884,Couldn't stop watching — binged it in a weekend.,Positive,10,2026-05-25
39248,SUB107039,TTL200859,"Good for a quiet evening, fairly forgettable.",Neutral,5,2025-08-19
39249,SUB102002,TTL205581,Predictable plot and flat characters.,Negative,6,2026-05-13
39250,SUB108090,TTL207141,The writing is sharp and the pacing is perfect.,Positive,9,2025-07-22
39251,SUB111700,TTL206857,Average. Worth it if you like the genre.,Neutral,7,2025-11-04
39252,SUB112359,TTL204179,"Started strong, lost steam in the middle.",Neutral,4,2024-12-04
39253,SUB104359,TTL205041,Stellar cast and a satisfying ending.,Positive,12,2026-05-13
39254,SUB106357,TTL208591,Absolutely gripping from start to finish.,Positive,6,2026-02-24
39255,SUB102992,TTL208937,A rare gem. Highly recommend.,Positive,5,2026-04-04
39256,SUB109639,TTL201079,The writing is sharp and the pacing is perfect.,Positive,12,2026-01-18
39257,SUB103497,TTL203484,Brilliant performances and a tight script.,Positive,9,2026-05-29
39258,SUB101324,TTL207756,Beautifully shot and emotionally resonant.,Positive,9,2026-04-15
39259,SUB109733,TTL203158,Disappointing given the hype.,Negative,5,2025-08-08
39260,SUB109919,TTL206569,Stellar cast and a satisfying ending.,Positive,9,2023-05-05
39261,SUB110324,TTL200127,Absolutely gripping from start to finish.,Positive,7,2025-07-09
39262,SUB112835,TTL206585,Brilliant performances and a tight script.,Positive,10,2020-10-21
39263,SUB101370,TTL208252,Average. Worth it if you like the genre.,Neutral,6,2024-11-21
39264,SUB106323,TTL208098,Absolutely gripping from start to finish.,Positive,8,2026-05-13
39265,SUB113825,TTL206989,Stellar cast and a satisfying ending.,Positive,5,2025-08-24
39266,SUB108110,TTL201163,One of the best things I've streamed this year.,Positive,9,2025-08-23
39267,SUB114726,TTL206013,"Good for a quiet evening, fairly forgettable.",Neutral,6,2026-05-28
39268,SUB111224,TTL203848,A rare gem. Highly recommend.,Positive,8,2024-01-04
39269,SUB101823,TTL205435,A rare gem. Highly recommend.,Positive,7,2025-07-07
39270,SUB114496,TTL207762,The writing is sharp and the pacing is perfect.,Positive,12,2026-05-30
39271,SUB113643,TTL205320,"Watchable, though the ending felt rushed.",Neutral,3,2026-01-15
39272,SUB113428,TTL207651,Couldn't stop watching — binged it in a weekend.,Positive,10,2026-01-14
39273,SUB113458,TTL201793,Beautifully shot and emotionally resonant.,Positive,17,2026-05-20
39274,SUB112535,TTL201331,One of the best things I've streamed this year.,Positive,6,2019-12-18
39275,SUB110526,TTL207993,Disappointing given the hype.,Negative,0,2026-04-30
39276,SUB100986,TTL203348,Brilliant performances and a tight script.,Positive,12,2026-03-16
39277,SUB101332,TTL204514,Absolutely gripping from start to finish.,Positive,10,2025-10-21
39278,SUB109848,TTL206587,Decent watch but nothing groundbreaking.,Neutral,3,2026-04-29
39279,SUB112810,TTL200056,A rare gem. Highly recommend.,Positive,10,2022-08-16
39280,SUB108851,TTL204822,The writing is sharp and the pacing is perfect.,Positive,9,2023-09-05
39281,SUB107626,TTL206536,"Watchable, though the ending felt rushed.",Neutral,3,2025-08-26
39282,SUB105011,TTL203760,Decent watch but nothing groundbreaking.,Neutral,7,2020-11-03
39283,SUB109240,TTL206439,Decent watch but nothing groundbreaking.,Neutral,5,2025-11-21
39284,SUB109909,TTL201101,Absolutely gripping from start to finish.,Positive,8,2021-08-01
39285,SUB108644,TTL201544,One of the best things I've streamed this year.,Positive,12,2025-02-07
39286,SUB108458,TTL201491,Predictable plot and flat characters.,Negative,5,2026-02-02
39287,SUB104094,TTL207141,Stellar cast and a satisfying ending.,Positive,16,2025-11-17
39288,SUB100073,TTL208144,A rare gem. Highly recommend.,Positive,10,2026-04-13
39289,SUB101072,TTL201407,Average. Worth it if you like the genre.,Neutral,4,2018-10-02
39290,SUB110468,TTL203106,One of the best things I've streamed this year.,Positive,9,2023-10-11
39291,SUB110983,TTL200405,Beautifully shot and emotionally resonant.,Positive,9,2022-07-04
39292,SUB102868,TTL206884,Brilliant performances and a tight script.,Positive,7,2025-09-11
39293,SUB113000,TTL207389,Absolutely gripping from start to finish.,Positive,11,2026-01-25
39294,SUB112005,TTL201382,Decent watch but nothing groundbreaking.,Neutral,6,2023-12-11
39295,SUB111295,TTL207763,Couldn't stop watching — binged it in a weekend.,Positive,10,2024-09-06
39296,SUB100330,TTL205000,A rare gem. Highly recommend.,Positive,5,2020-11-27
39297,SUB100160,TTL201205,Absolutely gripping from start to finish.,Positive,14,2026-05-04
39298,SUB108579,TTL207176,Slow and hard to finish.,Negative,5,2025-08-13
39299,SUB109633,TTL201098,The writing is sharp and the pacing is perfect.,Positive,12,2026-03-09
39300,SUB103384,TTL204137,"Started strong, lost steam in the middle.",Neutral,4,2025-02-05
39301,SUB101102,TTL208639,Stellar cast and a satisfying ending.,Positive,9,2026-05-05
39302,SUB101929,TTL201635,"Watchable, though the ending felt rushed.",Neutral,1,2025-02-28
39303,SUB107069,TTL206963,Gave up after a couple of episodes.,Negative,6,2026-05-13
39304,SUB103649,TTL200916,Couldn't stop watching — binged it in a weekend.,Positive,9,2026-05-01
39305,SUB102533,TTL202648,Absolutely gripping from start to finish.,Positive,9,2026-04-06
39306,SUB112063,TTL207289,Couldn't stop watching — binged it in a weekend.,Positive,8,2025-10-16
39307,SUB112058,TTL203903,Stellar cast and a satisfying ending.,Positive,5,2024-11-27
39308,SUB100818,TTL204578,"Good for a quiet evening, fairly forgettable.",Neutral,1,2025-11-09
39309,SUB110380,TTL204179,A rare gem. Highly recommend.,Positive,13,2026-05-03
39310,SUB113576,TTL203185,Couldn't stop watching — binged it in a weekend.,Positive,13,2026-02-11
39311,SUB107931,TTL207725,Stellar cast and a satisfying ending.,Positive,9,2026-05-23
39312,SUB100329,TTL200136,Couldn't stop watching — binged it in a weekend.,Positive,8,2025-05-06
39313,SUB101802,TTL206801,Disappointing given the hype.,Negative,6,2026-05-18
39314,SUB102569,TTL201852,One of the best things I've streamed this year.,Positive,6,2025-06-01
39315,SUB101312,TTL200376,Absolutely gripping from start to finish.,Positive,6,2022-07-08
39316,SUB102336,TTL206944,"Solid premise, uneven execution.",Neutral,4,2026-03-09
39317,SUB107309,TTL208497,A rare gem. Highly recommend.,Positive,8,2026-04-02
39318,SUB112786,TTL206579,Stellar cast and a satisfying ending.,Positive,18,2025-02-22
39319,SUB110958,TTL203770,Beautifully shot and emotionally resonant.,Positive,5,2026-04-12
39320,SUB103837,TTL201340,Absolutely gripping from start to finish.,Positive,12,2024-12-05
39321,SUB101981,TTL201454,One of the best things I've streamed this year.,Positive,8,2025-05-09
39322,SUB102380,TTL205288,One of the best things I've streamed this year.,Positive,13,2026-03-01
39323,SUB101739,TTL201616,Beautifully shot and emotionally resonant.,Positive,7,2026-01-17
39324,SUB103917,TTL202511,Couldn't stop watching — binged it in a weekend.,Positive,11,2025-11-03
39325,SUB114652,TTL206426,A rare gem. Highly recommend.,Positive,14,2026-05-20
39326,SUB112882,TTL206148,Couldn't stop watching — binged it in a weekend.,Positive,9,2026-04-15
39327,SUB113048,TTL202605,One of the best things I've streamed this year.,Positive,13,2026-05-28
39328,SUB111348,TTL208926,Disappointing given the hype.,Negative,2,2026-05-05
39329,SUB108558,TTL205516,Stellar cast and a satisfying ending.,Positive,12,2025-04-02
39330,SUB107709,TTL200639,Stellar cast and a satisfying ending.,Positive,10,2026-03-02
39331,SUB104805,TTL203052,Brilliant performances and a tight script.,Positive,10,2025-07-01
39332,SUB110324,TTL205685,Predictable plot and flat characters.,Negative,5,2026-05-11
39333,SUB104248,TTL203567,Couldn't stop watching — binged it in a weekend.,Positive,7,2020-07-17
39334,SUB102983,TTL206711,Stellar cast and a satisfying ending.,Positive,4,2026-02-12
39335,SUB105659,TTL206817,Couldn't stop watching — binged it in a weekend.,Positive,7,2024-12-21
39336,SUB113817,TTL205294,Brilliant performances and a tight script.,Positive,11,2026-02-01
39337,SUB101389,TTL208255,A rare gem. Highly recommend.,Positive,12,2023-08-27
39338,SUB101384,TTL205065,The writing is sharp and the pacing is perfect.,Positive,10,2017-07-07
39339,SUB109345,TTL206635,Brilliant performances and a tight script.,Positive,12,2026-05-23
39340,SUB111045,TTL203838,Absolutely gripping from start to finish.,Positive,7,2026-04-26
39341,SUB107696,TTL203959,Disappointing given the hype.,Negative,5,2025-04-14
39342,SUB114211,TTL206019,Absolutely gripping from start to finish.,Positive,7,2023-06-01
39343,SUB112532,TTL202270,Couldn't stop watching — binged it in a weekend.,Positive,4,2026-04-22
39344,SUB111326,TTL202576,Absolutely gripping from start to finish.,Positive,10,2026-04-02
39345,SUB104472,TTL205831,Absolutely gripping from start to finish.,Positive,9,2023-03-24
